order_id,product_name,quantity,unit_price,order_date,purchase_address,city,total_price
191761,AA Batteries (4-pack),1,3.84,2019-04-05 11:35:00,146 Forest St,Boston,3.8399999141693115
191762,AA Batteries (4-pack),1,3.84,2019-04-10 12:58:00,646 Johnson St,New York City,3.8399999141693115
191763,AAA Batteries (4-pack),3,2.99,2019-04-17 09:38:00,254 Lake St,Austin,8.97000002861023
191764,AA Batteries (4-pack),2,3.84,2019-04-10 16:36:00,526 7th St,New York City,7.679999828338623
191765,Lightning Charging Cable,1,14.95,2019-04-06 20:24:00,19 4th St,Boston,14.949999809265137
191766,USB-C Charging Cable,1,11.95,2019-04-17 12:19:00,283 Madison St,San Francisco,11.949999809265137
191767,20in Monitor,1,109.99,2019-04-19 17:52:00,187 12th St,Portland,109.98999786376953
191768,iPhone,1,700.0,2019-04-16 11:36:00,195 Ridge St,San Francisco,700.0
191769,Google Phone,1,600.0,2019-04-30 11:07:00,499 Sunset St,Atlanta,600.0
191770,Wired Headphones,1,11.99,2019-04-21 17:28:00,309 13th St,San Francisco,11.989999771118164
191771,Lightning Charging Cable,1,14.95,2019-04-21 14:56:00,497 Elm St,San Francisco,14.949999809265137
191772,Lightning Charging Cable,1,14.95,2019-04-16 00:04:00,553 Spruce St,San Francisco,14.949999809265137
191773,AA Batteries (4-pack),1,3.84,2019-04-19 08:41:00,864 14th St,San Francisco,3.8399999141693115
191774,AA Batteries (4-pack),1,3.84,2019-05-01 00:51:00,779 11th St,Boston,3.8399999141693115
191775,Apple Airpods Headphones,1,150.0,2019-04-25 15:09:00,974 Cherry St,San Francisco,150.0
191776,USB-C Charging Cable,1,11.95,2019-04-27 19:10:00,314 8th St,New York City,11.949999809265137
191777,AA Batteries (4-pack),1,3.84,2019-04-30 15:01:00,132 4th St,San Francisco,3.8399999141693115
191778,AA Batteries (4-pack),3,3.84,2019-04-27 20:43:00,649 13th St,San Francisco,11.519999742507935
191779,AAA Batteries (4-pack),1,2.99,2019-04-17 19:19:00,408 Lakeview St,San Francisco,2.990000009536743
191780,Wired Headphones,1,11.99,2019-04-27 00:34:00,506 Spruce St,Seattle,11.989999771118164
191781,USB-C Charging Cable,1,11.95,2019-04-25 08:23:00,214 North St,Los Angeles,11.949999809265137
191782,ThinkPad Laptop,1,999.99,2019-04-23 01:58:00,662 Lincoln St,Boston,999.989990234375
191783,Flatscreen TV,1,300.0,2019-04-07 07:53:00,920 West St,San Francisco,300.0
191784,AAA Batteries (4-pack),3,2.99,2019-04-18 20:00:00,421 Center St,Austin,8.97000002861023
191785,AAA Batteries (4-pack),1,2.99,2019-04-13 09:41:00,503 13th St,Austin,2.990000009536743
191786,Bose SoundSport Headphones,1,99.99,2019-04-28 13:07:00,288 Johnson St,Atlanta,99.98999786376953
191787,AA Batteries (4-pack),1,3.84,2019-04-20 13:08:00,826 5th St,Austin,3.8399999141693115
191788,Lightning Charging Cable,1,14.95,2019-04-01 07:17:00,310 South St,San Francisco,14.949999809265137
191789,AAA Batteries (4-pack),1,2.99,2019-04-09 15:26:00,595 Jackson St,Boston,2.990000009536743
191790,34in Ultrawide Monitor,1,379.99,2019-04-21 11:51:00,54 Spruce St,New York City,379.989990234375
191791,AA Batteries (4-pack),1,3.84,2019-04-20 20:22:00,908 River St,San Francisco,3.8399999141693115
191792,34in Ultrawide Monitor,1,379.99,2019-04-21 23:19:00,165 Maple St,Boston,379.989990234375
191793,AAA Batteries (4-pack),1,2.99,2019-04-18 15:29:00,439 Ridge St,San Francisco,2.990000009536743
191794,ThinkPad Laptop,1,999.99,2019-04-13 16:12:00,635 Wilson St,San Francisco,999.989990234375
191795,Vareebadd Phone,1,400.0,2019-04-23 11:12:00,294 West St,Portland,400.0
191796,AA Batteries (4-pack),1,3.84,2019-04-30 14:13:00,105 Chestnut St,New York City,3.8399999141693115
191797,AA Batteries (4-pack),2,3.84,2019-04-27 08:31:00,14 Lincoln St,Los Angeles,7.679999828338623
191798,AA Batteries (4-pack),1,3.84,2019-04-13 06:34:00,837 Maple St,San Francisco,3.8399999141693115
191799,27in FHD Monitor,1,149.99,2019-04-05 19:24:00,833 13th St,New York City,149.99000549316406
191800,27in 4K Gaming Monitor,1,389.99,2019-04-06 13:58:00,307 12th St,Los Angeles,389.989990234375
191801,27in FHD Monitor,1,149.99,2019-04-10 19:04:00,788 Ridge St,Los Angeles,149.99000549316406
191802,Flatscreen TV,1,300.0,2019-04-15 12:33:00,23 Washington St,Portland,300.0
191803,USB-C Charging Cable,1,11.95,2019-04-16 13:57:00,91 Jefferson St,New York City,11.949999809265137
191804,Bose SoundSport Headphones,1,99.99,2019-04-13 09:22:00,120 Lincoln St,Los Angeles,99.98999786376953
191805,AAA Batteries (4-pack),2,2.99,2019-04-16 13:38:00,42 Ridge St,New York City,5.980000019073486
191806,Apple Airpods Headphones,1,150.0,2019-04-05 18:13:00,673 River St,San Francisco,150.0
191807,Lightning Charging Cable,2,14.95,2019-04-21 23:08:00,299 Forest St,Los Angeles,29.899999618530273
191808,Wired Headphones,1,11.99,2019-04-19 05:25:00,531 Jackson St,Los Angeles,11.989999771118164
191809,LG Dryer,1,600.0,2019-04-01 10:57:00,986 Ridge St,San Francisco,600.0
191810,ThinkPad Laptop,1,999.99,2019-04-03 13:12:00,574 Cedar St,San Francisco,999.989990234375
191811,Wired Headphones,1,11.99,2019-04-09 15:36:00,140 Lincoln St,Atlanta,11.989999771118164
191812,Lightning Charging Cable,1,14.95,2019-04-23 11:02:00,359 11th St,Dallas,14.949999809265137
191813,27in 4K Gaming Monitor,1,389.99,2019-04-10 07:39:00,787 4th St,San Francisco,389.989990234375
191814,AA Batteries (4-pack),1,3.84,2019-04-03 19:19:00,739 11th St,Portland,3.8399999141693115
191815,AAA Batteries (4-pack),1,2.99,2019-04-12 21:49:00,126 Meadow St,San Francisco,2.990000009536743
191816,Wired Headphones,1,11.99,2019-04-04 17:22:00,547 10th St,San Francisco,11.989999771118164
191817,Flatscreen TV,1,300.0,2019-04-30 14:53:00,857 10th St,Atlanta,300.0
191818,27in FHD Monitor,1,149.99,2019-04-25 15:22:00,242 Pine St,Dallas,149.99000549316406
191819,Wired Headphones,1,11.99,2019-04-20 09:53:00,745 Maple St,Seattle,11.989999771118164
191820,34in Ultrawide Monitor,1,379.99,2019-04-23 16:45:00,388 South St,New York City,379.989990234375
191821,Flatscreen TV,1,300.0,2019-04-26 12:15:00,651 Main St,San Francisco,300.0
191822,Wired Headphones,1,11.99,2019-04-25 10:48:00,603 Forest St,Boston,11.989999771118164
191823,AAA Batteries (4-pack),2,2.99,2019-04-30 13:04:00,178 11th St,San Francisco,5.980000019073486
191824,34in Ultrawide Monitor,1,379.99,2019-04-30 16:09:00,419 10th St,Los Angeles,379.989990234375
191825,Wired Headphones,2,11.99,2019-04-10 15:02:00,417 Cherry St,New York City,23.979999542236328
191826,Lightning Charging Cable,1,14.95,2019-04-20 21:58:00,549 Wilson St,Los Angeles,14.949999809265137
191827,Bose SoundSport Headphones,1,99.99,2019-04-03 16:18:00,788 Meadow St,Portland,99.98999786376953
191828,Macbook Pro Laptop,1,1700.0,2019-04-08 15:07:00,119 West St,Portland,1700.0
191829,20in Monitor,1,109.99,2019-04-18 10:42:00,557 Jackson St,Dallas,109.98999786376953
191830,Wired Headphones,2,11.99,2019-04-03 18:10:00,971 2nd St,New York City,23.979999542236328
191831,AAA Batteries (4-pack),2,2.99,2019-04-22 16:10:00,37 West St,Boston,5.980000019073486
191832,AAA Batteries (4-pack),1,2.99,2019-04-09 00:46:00,118 Spruce St,Dallas,2.990000009536743
191833,AA Batteries (4-pack),4,3.84,2019-04-29 21:56:00,233 River St,New York City,15.359999656677246
191834,iPhone,1,700.0,2019-04-26 13:17:00,433 9th St,New York City,700.0
191835,Apple Airpods Headphones,1,150.0,2019-04-13 12:13:00,629 1st St,New York City,150.0
191836,34in Ultrawide Monitor,1,379.99,2019-04-18 13:38:00,99 Dogwood St,Dallas,379.989990234375
191837,iPhone,1,700.0,2019-04-15 12:57:00,521 12th St,Boston,700.0
191837,Wired Headphones,1,11.99,2019-04-15 12:57:00,521 12th St,Boston,11.989999771118164
191838,Lightning Charging Cable,1,14.95,2019-04-12 15:05:00,64 10th St,Los Angeles,14.949999809265137
191839,USB-C Charging Cable,2,11.95,2019-04-02 17:42:00,833 1st St,San Francisco,23.899999618530273
191840,20in Monitor,1,109.99,2019-04-17 19:01:00,310 6th St,Seattle,109.98999786376953
191841,27in FHD Monitor,1,149.99,2019-04-02 17:39:00,125 Spruce St,San Francisco,149.99000549316406
191842,Flatscreen TV,1,300.0,2019-04-23 14:59:00,462 Meadow St,Portland,300.0
191843,27in 4K Gaming Monitor,1,389.99,2019-04-27 16:12:00,589 Lincoln St,New York City,389.989990234375
191844,Wired Headphones,1,11.99,2019-04-26 21:06:00,731 Hill St,Dallas,11.989999771118164
191845,USB-C Charging Cable,1,11.95,2019-04-26 06:29:00,54 Highland St,Seattle,11.949999809265137
191846,AAA Batteries (4-pack),2,2.99,2019-04-04 02:25:00,752 4th St,Seattle,5.980000019073486
191847,34in Ultrawide Monitor,1,379.99,2019-04-24 09:32:00,568 Adams St,Los Angeles,379.989990234375
191848,USB-C Charging Cable,1,11.95,2019-04-29 20:05:00,689 Maple St,New York City,11.949999809265137
191849,USB-C Charging Cable,1,11.95,2019-04-16 17:00:00,319 Meadow St,Boston,11.949999809265137
191850,Macbook Pro Laptop,1,1700.0,2019-04-01 12:06:00,579 Wilson St,Los Angeles,1700.0
191851,Lightning Charging Cable,1,14.95,2019-04-09 00:32:00,510 Chestnut St,Los Angeles,14.949999809265137
191852,AAA Batteries (4-pack),1,2.99,2019-04-20 12:06:00,396 Dogwood St,Boston,2.990000009536743
191853,ThinkPad Laptop,1,999.99,2019-04-13 13:58:00,359 Ridge St,San Francisco,999.989990234375
191854,Apple Airpods Headphones,1,150.0,2019-04-25 09:32:00,71 Hickory St,Los Angeles,150.0
191855,Apple Airpods Headphones,1,150.0,2019-04-04 20:41:00,419 Lakeview St,Los Angeles,150.0
191856,USB-C Charging Cable,1,11.95,2019-04-13 21:21:00,299 8th St,Los Angeles,11.949999809265137
191857,Lightning Charging Cable,1,14.95,2019-04-21 09:52:00,581 Lincoln St,San Francisco,14.949999809265137
191858,Apple Airpods Headphones,1,150.0,2019-04-10 18:47:00,598 Cedar St,Portland,150.0
191859,Lightning Charging Cable,1,14.95,2019-04-02 11:21:00,102 South St,Los Angeles,14.949999809265137
191860,USB-C Charging Cable,1,11.95,2019-04-28 10:33:00,251 Elm St,San Francisco,11.949999809265137
191861,Lightning Charging Cable,1,14.95,2019-04-29 13:11:00,465 2nd St,Dallas,14.949999809265137
191861,27in FHD Monitor,1,149.99,2019-04-29 13:11:00,465 2nd St,Dallas,149.99000549316406
191862,27in FHD Monitor,1,149.99,2019-04-11 01:09:00,62 Lincoln St,Portland,149.99000549316406
191863,Lightning Charging Cable,1,14.95,2019-04-29 10:51:00,504 North St,Portland,14.949999809265137
191864,ThinkPad Laptop,1,999.99,2019-04-11 18:52:00,431 Lincoln St,Boston,999.989990234375
191865,27in FHD Monitor,1,149.99,2019-04-01 11:58:00,868 West St,Seattle,149.99000549316406
191866,Lightning Charging Cable,1,14.95,2019-04-26 13:56:00,465 Park St,Boston,14.949999809265137
191867,Lightning Charging Cable,1,14.95,2019-04-20 03:19:00,636 Ridge St,Boston,14.949999809265137
191868,Macbook Pro Laptop,1,1700.0,2019-04-16 15:08:00,814 Church St,Los Angeles,1700.0
191869,AA Batteries (4-pack),2,3.84,2019-04-17 22:57:00,238 Lakeview St,New York City,7.679999828338623
191870,Apple Airpods Headphones,1,150.0,2019-04-04 00:18:00,982 Hill St,Dallas,150.0
191871,Wired Headphones,1,11.99,2019-04-10 07:39:00,527 11th St,San Francisco,11.989999771118164
191872,Wired Headphones,1,11.99,2019-04-15 15:12:00,835 Spruce St,Los Angeles,11.989999771118164
191873,Flatscreen TV,1,300.0,2019-04-16 10:57:00,500 5th St,Dallas,300.0
191874,20in Monitor,1,109.99,2019-04-16 12:27:00,646 Adams St,Seattle,109.98999786376953
191875,Apple Airpods Headphones,1,150.0,2019-04-03 20:30:00,569 Cedar St,Los Angeles,150.0
191876,AAA Batteries (4-pack),1,2.99,2019-04-13 08:39:00,221 10th St,San Francisco,2.990000009536743
191877,Lightning Charging Cable,1,14.95,2019-04-10 19:38:00,676 South St,San Francisco,14.949999809265137
191878,USB-C Charging Cable,1,11.95,2019-04-30 18:14:00,535 Center St,San Francisco,11.949999809265137
191879,AA Batteries (4-pack),1,3.84,2019-04-10 00:52:00,969 Elm St,Seattle,3.8399999141693115
191880,Bose SoundSport Headphones,1,99.99,2019-04-30 08:36:00,98 Cherry St,San Francisco,99.98999786376953
191881,Apple Airpods Headphones,1,150.0,2019-04-06 14:14:00,51 Jefferson St,Atlanta,150.0
191882,AAA Batteries (4-pack),2,2.99,2019-04-04 23:22:00,514 River St,Austin,5.980000019073486
191883,AAA Batteries (4-pack),1,2.99,2019-04-08 20:15:00,46 Willow St,New York City,2.990000009536743
191884,Lightning Charging Cable,1,14.95,2019-04-30 19:41:00,656 Cherry St,Austin,14.949999809265137
191885,Google Phone,1,600.0,2019-04-27 13:13:00,138 Spruce St,Seattle,600.0
191885,Wired Headphones,2,11.99,2019-04-27 13:13:00,138 Spruce St,Seattle,23.979999542236328
191886,Apple Airpods Headphones,1,150.0,2019-04-23 18:36:00,167 14th St,Portland,150.0
191887,Lightning Charging Cable,2,14.95,2019-04-16 03:32:00,118 Maple St,San Francisco,29.899999618530273
191888,Lightning Charging Cable,1,14.95,2019-04-21 20:34:00,941 Forest St,Los Angeles,14.949999809265137
191889,Apple Airpods Headphones,1,150.0,2019-04-02 22:11:00,143 8th St,Austin,150.0
191890,Apple Airpods Headphones,1,150.0,2019-04-20 11:52:00,780 Lakeview St,Los Angeles,150.0
191891,USB-C Charging Cable,2,11.95,2019-04-10 00:14:00,347 Park St,Atlanta,23.899999618530273
191892,ThinkPad Laptop,1,999.99,2019-04-10 18:58:00,714 Church St,Los Angeles,999.989990234375
191893,Wired Headphones,1,11.99,2019-04-02 20:10:00,332 Lakeview St,Los Angeles,11.989999771118164
191894,Wired Headphones,1,11.99,2019-04-16 15:03:00,652 Sunset St,Dallas,11.989999771118164
191895,AAA Batteries (4-pack),1,2.99,2019-04-24 16:52:00,219 Washington St,Seattle,2.990000009536743
191896,Wired Headphones,1,11.99,2019-04-25 14:31:00,558 West St,San Francisco,11.989999771118164
191897,34in Ultrawide Monitor,1,379.99,2019-04-25 03:15:00,493 Elm St,San Francisco,379.989990234375
191898,Lightning Charging Cable,1,14.95,2019-04-15 12:10:00,310 Maple St,Los Angeles,14.949999809265137
191899,Macbook Pro Laptop,1,1700.0,2019-04-07 23:45:00,819 Johnson St,Portland,1700.0
191900,27in FHD Monitor,1,149.99,2019-04-15 20:46:00,365 South St,Los Angeles,149.99000549316406
191901,iPhone,1,700.0,2019-04-04 17:04:00,329 Johnson St,Boston,700.0
191902,AA Batteries (4-pack),1,3.84,2019-04-06 18:13:00,697 14th St,San Francisco,3.8399999141693115
191903,iPhone,1,700.0,2019-04-15 14:10:00,702 8th St,Los Angeles,700.0
191904,AAA Batteries (4-pack),1,2.99,2019-04-18 19:06:00,577 7th St,San Francisco,2.990000009536743
191905,AA Batteries (4-pack),1,3.84,2019-04-22 12:21:00,167 Washington St,Dallas,3.8399999141693115
191906,Macbook Pro Laptop,1,1700.0,2019-04-21 13:25:00,168 Lakeview St,Boston,1700.0
191907,Wired Headphones,1,11.99,2019-04-07 20:18:00,820 Chestnut St,New York City,11.989999771118164
191908,Apple Airpods Headphones,1,150.0,2019-04-28 18:15:00,501 Ridge St,Austin,150.0
191909,20in Monitor,1,109.99,2019-04-15 14:08:00,122 West St,San Francisco,109.98999786376953
191910,Macbook Pro Laptop,1,1700.0,2019-04-21 18:57:00,753 Dogwood St,Atlanta,1700.0
191911,27in 4K Gaming Monitor,1,389.99,2019-04-10 10:00:00,700 Willow St,Dallas,389.989990234375
191912,34in Ultrawide Monitor,1,379.99,2019-04-14 15:24:00,486 2nd St,San Francisco,379.989990234375
191913,AA Batteries (4-pack),1,3.84,2019-04-07 15:19:00,143 Main St,San Francisco,3.8399999141693115
191914,Apple Airpods Headphones,1,150.0,2019-04-23 08:05:00,145 Cherry St,San Francisco,150.0
191915,Wired Headphones,2,11.99,2019-04-11 22:40:00,174 8th St,Austin,23.979999542236328
191916,AA Batteries (4-pack),1,3.84,2019-04-19 16:30:00,795 Jefferson St,Atlanta,3.8399999141693115
191917,Bose SoundSport Headphones,1,99.99,2019-04-18 09:53:00,551 Center St,Austin,99.98999786376953
191918,AAA Batteries (4-pack),4,2.99,2019-04-03 15:08:00,964 Wilson St,Boston,11.960000038146973
191919,AA Batteries (4-pack),1,3.84,2019-04-15 15:09:00,959 Ridge St,Los Angeles,3.8399999141693115
191920,Wired Headphones,1,11.99,2019-04-15 08:41:00,871 Hickory St,Los Angeles,11.989999771118164
191921,ThinkPad Laptop,1,999.99,2019-04-06 13:55:00,113 12th St,San Francisco,999.989990234375
191922,Vareebadd Phone,1,400.0,2019-04-20 13:31:00,968 Madison St,San Francisco,400.0
191923,AA Batteries (4-pack),1,3.84,2019-04-11 17:15:00,275 Ridge St,New York City,3.8399999141693115
191924,ThinkPad Laptop,1,999.99,2019-04-04 23:13:00,421 5th St,Dallas,999.989990234375
191925,Bose SoundSport Headphones,1,99.99,2019-04-14 10:40:00,165 West St,Atlanta,99.98999786376953
191926,AA Batteries (4-pack),1,3.84,2019-04-06 22:17:00,579 2nd St,New York City,3.8399999141693115
191926,AAA Batteries (4-pack),1,2.99,2019-04-06 22:17:00,579 2nd St,New York City,2.990000009536743
191927,Wired Headphones,1,11.99,2019-04-24 10:07:00,240 Center St,Los Angeles,11.989999771118164
191928,Apple Airpods Headphones,1,150.0,2019-04-26 01:19:00,97 Cherry St,Los Angeles,150.0
191929,Apple Airpods Headphones,1,150.0,2019-04-06 09:19:00,509 Forest St,Los Angeles,150.0
191930,AAA Batteries (4-pack),1,2.99,2019-04-04 15:58:00,859 7th St,New York City,2.990000009536743
191931,Lightning Charging Cable,1,14.95,2019-04-15 15:53:00,313 8th St,Los Angeles,14.949999809265137
191932,27in FHD Monitor,1,149.99,2019-04-15 17:55:00,544 14th St,Austin,149.99000549316406
191933,AAA Batteries (4-pack),1,2.99,2019-04-24 22:53:00,759 Willow St,Los Angeles,2.990000009536743
191934,Lightning Charging Cable,1,14.95,2019-04-14 11:03:00,90 Washington St,Los Angeles,14.949999809265137
191935,Apple Airpods Headphones,1,150.0,2019-04-06 14:02:00,929 14th St,Atlanta,150.0
191936,34in Ultrawide Monitor,1,379.99,2019-04-01 15:10:00,832 Main St,Austin,379.989990234375
191937,Apple Airpods Headphones,1,150.0,2019-04-28 09:38:00,171 Madison St,Austin,150.0
191938,Google Phone,1,600.0,2019-04-27 11:13:00,218 Elm St,Dallas,600.0
191939,AAA Batteries (4-pack),1,2.99,2019-04-03 21:15:00,316 North St,Dallas,2.990000009536743
191940,USB-C Charging Cable,1,11.95,2019-04-28 06:35:00,4 Lakeview St,New York City,11.949999809265137
191941,USB-C Charging Cable,1,11.95,2019-04-11 08:39:00,497 Jefferson St,Boston,11.949999809265137
191942,AAA Batteries (4-pack),1,2.99,2019-04-08 19:48:00,886 4th St,Boston,2.990000009536743
191943,Lightning Charging Cable,1,14.95,2019-04-26 20:44:00,123 8th St,Boston,14.949999809265137
191944,Wired Headphones,1,11.99,2019-04-16 19:48:00,914 6th St,Atlanta,11.989999771118164
191945,Apple Airpods Headphones,1,150.0,2019-04-08 15:59:00,384 12th St,Atlanta,150.0
191945,Bose SoundSport Headphones,1,99.99,2019-04-08 15:59:00,384 12th St,Atlanta,99.98999786376953
191946,AA Batteries (4-pack),2,3.84,2019-04-13 21:22:00,797 Adams St,Atlanta,7.679999828338623
191947,Flatscreen TV,1,300.0,2019-04-01 08:38:00,289 6th St,Dallas,300.0
191948,Google Phone,1,600.0,2019-04-10 08:56:00,731 Center St,Dallas,600.0
191949,ThinkPad Laptop,1,999.99,2019-04-16 21:37:00,69 1st St,New York City,999.989990234375
191950,USB-C Charging Cable,1,11.95,2019-04-10 16:55:00,371 11th St,Seattle,11.949999809265137
191951,Wired Headphones,1,11.99,2019-04-11 11:55:00,138 Church St,Los Angeles,11.989999771118164
191952,34in Ultrawide Monitor,1,379.99,2019-04-26 13:13:00,603 7th St,Los Angeles,379.989990234375
191953,Bose SoundSport Headphones,1,99.99,2019-04-04 01:29:00,761 Meadow St,Dallas,99.98999786376953
191954,AA Batteries (4-pack),4,3.84,2019-04-04 11:36:00,369 Madison St,San Francisco,15.359999656677246
191955,Bose SoundSport Headphones,1,99.99,2019-04-06 15:39:00,185 Jackson St,Dallas,99.98999786376953
191956,Flatscreen TV,1,300.0,2019-04-23 23:41:00,654 4th St,Los Angeles,300.0
191957,iPhone,1,700.0,2019-04-24 09:41:00,824 Church St,Los Angeles,700.0
191958,AAA Batteries (4-pack),1,2.99,2019-04-30 15:44:00,503 Hill St,Seattle,2.990000009536743
191958,Lightning Charging Cable,1,14.95,2019-04-30 15:44:00,503 Hill St,Seattle,14.949999809265137
191959,Apple Airpods Headphones,1,150.0,2019-04-16 19:32:00,397 7th St,Atlanta,150.0
191960,AA Batteries (4-pack),1,3.84,2019-04-06 23:05:00,812 Elm St,San Francisco,3.8399999141693115
191961,Lightning Charging Cable,1,14.95,2019-04-16 06:54:00,189 River St,San Francisco,14.949999809265137
191962,Google Phone,1,600.0,2019-04-18 11:31:00,899 River St,Dallas,600.0
191963,Google Phone,1,600.0,2019-04-08 12:04:00,36 8th St,Atlanta,600.0
191963,USB-C Charging Cable,1,11.95,2019-04-08 12:04:00,36 8th St,Atlanta,11.949999809265137
191963,Bose SoundSport Headphones,1,99.99,2019-04-08 12:04:00,36 8th St,Atlanta,99.98999786376953
191964,Lightning Charging Cable,1,14.95,2019-04-03 19:48:00,747 Park St,Austin,14.949999809265137
191965,Wired Headphones,1,11.99,2019-04-24 20:14:00,635 Willow St,Los Angeles,11.989999771118164
191966,Apple Airpods Headphones,1,150.0,2019-04-19 21:37:00,104 Johnson St,Los Angeles,150.0
191967,USB-C Charging Cable,1,11.95,2019-04-03 17:52:00,246 Park St,New York City,11.949999809265137
191968,Lightning Charging Cable,1,14.95,2019-04-27 16:58:00,960 Highland St,Atlanta,14.949999809265137
191969,Flatscreen TV,1,300.0,2019-04-17 17:43:00,909 West St,San Francisco,300.0
191970,USB-C Charging Cable,1,11.95,2019-04-06 12:00:00,784 Chestnut St,New York City,11.949999809265137
191971,Wired Headphones,1,11.99,2019-04-05 17:56:00,286 5th St,San Francisco,11.989999771118164
191972,Apple Airpods Headphones,1,150.0,2019-04-06 19:35:00,801 Sunset St,Seattle,150.0
191973,AAA Batteries (4-pack),3,2.99,2019-04-22 12:24:00,348 Forest St,San Francisco,8.97000002861023
191974,Bose SoundSport Headphones,1,99.99,2019-04-11 18:11:00,467 Willow St,Atlanta,99.98999786376953
191974,Wired Headphones,1,11.99,2019-04-11 18:11:00,467 Willow St,Atlanta,11.989999771118164
191975,AAA Batteries (4-pack),1,2.99,2019-04-20 10:42:00,419 Main St,Seattle,2.990000009536743
191976,AAA Batteries (4-pack),1,2.99,2019-04-16 22:21:00,269 Johnson St,Los Angeles,2.990000009536743
191977,ThinkPad Laptop,1,999.99,2019-04-24 20:03:00,20 Madison St,Dallas,999.989990234375
191978,AAA Batteries (4-pack),1,2.99,2019-04-17 22:51:00,410 Main St,Atlanta,2.990000009536743
191979,27in 4K Gaming Monitor,1,389.99,2019-04-23 18:01:00,677 7th St,Austin,389.989990234375
191980,USB-C Charging Cable,1,11.95,2019-04-29 23:27:00,621 Johnson St,Dallas,11.949999809265137
191981,AAA Batteries (4-pack),1,2.99,2019-04-25 14:50:00,400 Pine St,Los Angeles,2.990000009536743
191982,AA Batteries (4-pack),1,3.84,2019-04-15 18:09:00,759 Jackson St,Atlanta,3.8399999141693115
191983,Apple Airpods Headphones,1,150.0,2019-04-14 12:54:00,891 Sunset St,Los Angeles,150.0
191983,Bose SoundSport Headphones,1,99.99,2019-04-14 12:54:00,891 Sunset St,Los Angeles,99.98999786376953
191984,AA Batteries (4-pack),2,3.84,2019-04-21 19:19:00,325 Jefferson St,Los Angeles,7.679999828338623
191985,Bose SoundSport Headphones,1,99.99,2019-04-08 11:06:00,221 Willow St,San Francisco,99.98999786376953
191986,AA Batteries (4-pack),2,3.84,2019-04-14 19:35:00,433 Lincoln St,Los Angeles,7.679999828338623
191987,Wired Headphones,1,11.99,2019-04-16 16:34:00,247 Hickory St,Dallas,11.989999771118164
191988,AAA Batteries (4-pack),1,2.99,2019-04-19 18:08:00,78 2nd St,San Francisco,2.990000009536743
191989,USB-C Charging Cable,1,11.95,2019-04-16 21:15:00,42 Chestnut St,Boston,11.949999809265137
191990,iPhone,1,700.0,2019-04-23 18:00:00,688 Wilson St,San Francisco,700.0
191990,Lightning Charging Cable,1,14.95,2019-04-23 18:00:00,688 Wilson St,San Francisco,14.949999809265137
191991,AAA Batteries (4-pack),1,2.99,2019-04-29 16:37:00,299 Lake St,San Francisco,2.990000009536743
191992,AA Batteries (4-pack),1,3.84,2019-04-02 11:05:00,825 Main St,San Francisco,3.8399999141693115
191993,Bose SoundSport Headphones,1,99.99,2019-04-25 21:07:00,94 South St,Seattle,99.98999786376953
191994,27in FHD Monitor,1,149.99,2019-04-26 13:11:00,34 Elm St,Atlanta,149.99000549316406
191995,Lightning Charging Cable,1,14.95,2019-04-27 17:26:00,613 Washington St,Seattle,14.949999809265137
191996,27in FHD Monitor,1,149.99,2019-04-22 17:34:00,193 Walnut St,Boston,149.99000549316406
191997,34in Ultrawide Monitor,1,379.99,2019-04-20 08:30:00,308 Highland St,San Francisco,379.989990234375
191998,Apple Airpods Headphones,1,150.0,2019-04-09 13:59:00,673 Pine St,Dallas,150.0
191999,Lightning Charging Cable,1,14.95,2019-04-08 22:02:00,928 Elm St,Dallas,14.949999809265137
192000,Apple Airpods Headphones,1,150.0,2019-04-01 19:03:00,398 8th St,Seattle,150.0
192001,iPhone,1,700.0,2019-04-24 17:53:00,579 4th St,Los Angeles,700.0
192002,AA Batteries (4-pack),1,3.84,2019-04-10 21:46:00,923 7th St,Seattle,3.8399999141693115
192002,Lightning Charging Cable,2,14.95,2019-04-10 21:46:00,923 7th St,Seattle,29.899999618530273
192003,USB-C Charging Cable,1,11.95,2019-04-12 16:44:00,312 Jackson St,San Francisco,11.949999809265137
192004,Lightning Charging Cable,1,14.95,2019-04-26 18:32:00,794 5th St,Boston,14.949999809265137
192005,34in Ultrawide Monitor,1,379.99,2019-04-15 09:54:00,231 Ridge St,Boston,379.989990234375
192006,AA Batteries (4-pack),1,3.84,2019-04-16 12:44:00,874 Highland St,Los Angeles,3.8399999141693115
192007,USB-C Charging Cable,1,11.95,2019-04-25 10:12:00,696 4th St,Portland,11.949999809265137
192008,Wired Headphones,1,11.99,2019-04-21 17:37:00,284 12th St,Los Angeles,11.989999771118164
192009,Vareebadd Phone,1,400.0,2019-04-21 15:55:00,944 Jefferson St,Los Angeles,400.0
192010,Macbook Pro Laptop,1,1700.0,2019-04-17 11:45:00,891 North St,New York City,1700.0
192011,27in FHD Monitor,1,149.99,2019-04-10 17:05:00,712 Lakeview St,San Francisco,149.99000549316406
192012,Bose SoundSport Headphones,1,99.99,2019-04-16 23:58:00,810 Dogwood St,San Francisco,99.98999786376953
192013,USB-C Charging Cable,1,11.95,2019-04-13 18:41:00,473 4th St,Atlanta,11.949999809265137
192014,USB-C Charging Cable,1,11.95,2019-04-11 16:16:00,153 6th St,New York City,11.949999809265137
